Case ID,Activity,Timestamp,Group,Lifecycle
11,Act_06/Act_14/Act_02/Act_10/Act_16/Act_04/Act_12/Act_08/Act_03/Act_09/Act_15/Act_07/Act_01/Act_13/Act_05/Act_11,2023-01-08 14:30:00/2023-01-08 16:00:25/2023-01-08 17:20:45/2023-01-08 18:45:10/2023-01-08 20:05:30/2023-01-08 21:25:55/2023-01-08 22:50:15/2023-01-09 00:10:35/2023-01-09 01:30:00/2023-01-09 02:55:25/2023-01-09 04:15:45/2023-01-09 05:40:05/2023-01-09 07:00:30/2023-01-09 08:20:50/2023-01-09 09:45:15/2023-01-09 11:05:35,Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
12,Act_01/Act_15/Act_09/Act_13/Act_05/Act_11/Act_07/Act_03,2023-01-09 12:30:00/2023-01-09 13:45:30/2023-01-09 15:05:50/2023-01-09 16:30:10/2023-01-09 17:50:35/2023-01-09 19:10:55/2023-01-09 20:35:15/2023-01-09 21:55:40,Grp_21/Grp_06/Grp_21/Grp_06/Grp_21/Grp_06/Grp_21/Grp_06,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
13,Act_12/Act_04/Act_08/Act_16/Act_02/Act_10/Act_06/Act_14/Act_03/Act_07/Act_11/Act_15/Act_01/Act_05/Act_09/Act_13,2023-01-09 23:00:00/2023-01-10 00:20:25/2023-01-10 01:45:45/2023-01-10 03:05:05/2023-01-10 04:25:30/2023-01-10 05:50:50/2023-01-10 07:10:10/2023-01-10 08:35:35/2023-01-10 09:55:55/2023-01-10 11:20:15/2023-01-10 12:40:40/2023-01-10 14:05:00/2023-01-10 15:25:20/2023-01-10 16:45:45/2023-01-10 18:10:05/2023-01-10 19:30:30,Grp_15/Grp_20/Grp_15/Grp_20/Grp_15/Grp_20/Grp_15/Grp_20/Grp_15/Grp_20/Grp_15/Grp_20/Grp_15/Grp_20/Grp_15/Grp_20,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
14,Act_10/Act_02/Act_14/Act_06/Act_16/Act_08/Act_04/Act_12/Act_01/Act_09/Act_05/Act_13,2023-01-10 21:00:00/2023-01-10 22:15:20/2023-01-10 23:35:45/2023-01-11 01:00:05/2023-01-11 02:20:25/2023-01-11 03:45:50/2023-01-11 05:05:10/2023-01-11 06:25:30/2023-01-11 07:50:55/2023-01-11 09:10:15/2023-01-11 10:35:40/2023-01-11 11:55:00,Grp_04/Grp_26/Grp_04/Grp_26/Grp_04/Grp_26/Grp_04/Grp_26/Grp_04/Grp_26/Grp_04/Grp_26,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
15,Act_03/Act_15/Act_11/Act_07/Act_01/Act_13/Act_05/Act_09/Act_02/Act_10/Act_14/Act_06/Act_16/Act_08/Act_04/Act_12,2023-01-11 13:00:00/2023-01-11 14:20:30/2023-01-11 15:40:50/2023-01-11 17:05:10/2023-01-11 18:25:35/2023-01-11 19:50:55/2023-01-11 21:10:15/2023-01-11 22:35:40/2023-01-12 00:00:00/2023-01-12 01:20:20/2023-01-12 02:40:45/2023-01-12 04:05:05/2023-01-12 05:25:25/2023-01-12 06:50:50/2023-01-12 08:10:10/2023-01-12 09:30:35,Grp_18/Grp_09/Grp_18/Grp_09/Grp_18/Grp_09/Grp_18/Grp_09/Grp_18/Grp_09/Grp_18/Grp_09/Grp_18/Grp_09/Grp_18/Grp_09,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
16,Act_16/Act_12/Act_08/Act_04/Act_02/Act_10/Act_06/Act_14/Act_01/Act_09/Act_13/Act_05,2023-01-12 11:00:00/2023-01-12 12:15:25/2023-01-12 13:40:45/2023-01-12 15:00:05/2023-01-12 16:20:30/2023-01-12 17:45:50/2023-01-12 19:05:10/2023-01-12 20:30:35/2023-01-12 21:50:55/2023-01-12 23:15:15/2023-01-13 00:35:40/2023-01-13 02:00:00,Grp_13/Grp_22/Grp_13/Grp_22/Grp_13/Grp_22/Grp_13/Grp_22/Grp_13/Grp_22/Grp_13/Grp_22,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
17,Act_07/Act_03/Act_15/Act_11/Act_02/Act_14/Act_06/Act_10/Act_01/Act_12/Act_08/Act_16/Act_04/Act_09,2023-01-13 03:30:00/2023-01-13 04:50:20/2023-01-13 06:10:40/2023-01-13 07:35:00/2023-01-13 08:55:25/2023-01-13 10:20:45/2023-01-13 11:45:10/2023-01-13 13:05:30/2023-01-13 14:25:55/2023-01-13 15:50:15/2023-01-13 17:10:35/2023-01-13 18:30:50/2023-01-13 19:55:10/2023-01-13 21:15:30,Grp_01/Grp_16/Grp_01/Grp_16/Grp_01/Grp_16/Grp_01/Grp_16/Grp_01/Grp_16/Grp_01/Grp_16/Grp_01/Grp_16,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
18,Act_05/Act_01/Act_13/Act_09/Act_03/Act_11/Act_07/Act_15/Act_02/Act_10/Act_14/Act_06/Act_16/Act_08/Act_04/Act_12,2023-01-13 22:45:00/2023-01-14 00:05:25/2023-01-14 01:30:45/2023-01-14 02:50:05/2023-01-14 04:10:30/2023-01-14 05:35:50/2023-01-14 06:55:10/2023-01-14 08:20:35/2023-01-14 09:40:55/2023-01-14 11:05:15/2023-01-14 12:25:40/2023-01-14 13:50:00/2023-01-14 15:10:20/2023-01-14 16:30:45/2023-01-14 17:55:05/2023-01-14 19:15:30,Grp_08/Grp_24/Grp_08/Grp_24/Grp_08/Grp_24/Grp_08/Grp_24/Grp_08/Grp_24/Grp_08/Grp_24/Grp_08/Grp_24/Grp_08/Grp_24,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
19,Act_14/Act_06/Act_02/Act_10/Act_16/Act_04/Act_12/Act_08/Act_01/Act_09/Act_05/Act_13/Act_03/Act_15/Act_11/Act_07,2023-01-14 20:45:00/2023-01-14 22:00:20/2023-01-14 23:20:45/2023-01-15 00:45:05/2023-01-15 02:05:25/2023-01-15 03:30:50/2023-01-15 04:50:10/2023-01-15 06:10:30/2023-01-15 07:35:55/2023-01-15 08:55:15/2023-01-15 10:20:40/2023-01-15 11:40:00/2023-01-15 13:05:25/2023-01-15 14:25:45/2023-01-15 15:50:05/2023-01-15 17:10:30,Grp_03/Grp_19/Grp_03/Grp_19/Grp_03/Grp_19/Grp_03/Grp_19/Grp_03/Grp_19/Grp_03/Grp_19/Grp_03/Grp_19/Grp_03/Grp_19,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
20,Act_09/Act_13/Act_05/Act_01/Act_16/Act_12/Act_08/Act_04/Act_02/Act_10/Act_06/Act_14/Act_03/Act_07/Act_11/Act_15,2023-01-15 18:30:00/2023-01-15 19:50:25/2023-01-15 21:15:45/2023-01-15 22:35:05/2023-01-16 00:00:30/2023-01-16 01:20:50/2023-01-16 02:45:10/2023-01-16 04:05:35/2023-01-16 05:25:55/2023-01-16 06:50:15/2023-01-16 08:10:40/2023-01-16 09:35:00/2023-01-16 10:55:20/2023-01-16 12:20:45/2023-01-16 13:40:05/2023-01-16 15:00:30,Grp_11/Grp_25/Grp_11/Grp_25/Grp_11/Grp_25/Grp_11/Grp_25/Grp_11/Grp_25/Grp_11/Grp_25/Grp_11/Grp_25/Grp_11/Grp_25,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
21,Act_04/Act_12/Act_08/Act_16/Act_02/Act_14/Act_06/Act_10,2023-01-16 16:30:00/2023-01-16 17:45:30/2023-01-16 19:05:50/2023-01-16 20:30:10/2023-01-16 21:50:35/2023-01-16 23:10:55/2023-01-17 00:35:15/2023-01-17 01:55:40,Grp_07/Grp_21/Grp_07/Grp_21/Grp_07/Grp_21/Grp_07/Grp_21,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
22,Act_11/Act_07/Act_03/Act_15/Act_01/Act_09/Act_05/Act_13/Act_02/Act_10/Act_14/Act_06/Act_16/Act_08/Act_04/Act_12,2023-01-17 03:00:00/2023-01-17 04:20:20/2023-01-17 05:40:45/2023-01-17 07:05:05/2023-01-17 08:25:25/2023-01-17 09:50:50/2023-01-17 11:10:10/2023-01-17 12:30:35/2023-01-17 13:55:55/2023-01-17 15:15:15/2023-01-17 16:40:40/2023-01-17 18:00:00/2023-01-17 19:20:25/2023-01-17 20:45:45/2023-01-17 22:05:05/2023-01-17 23:30:30,Grp_16/Grp_02/Grp_16/Grp_02/Grp_16/Grp_02/Grp_16/Grp_02/Grp_16/Grp_02/Grp_16/Grp_02/Grp_16/Grp_02/Grp_16/Grp_02,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
23,Act_13/Act_05/Act_09/Act_01/Act_15/Act_11/Act_07/Act_03/Act_14/Act_06/Act_02/Act_10/Act_16/Act_04/Act_12/Act_08,2023-01-18 01:00:00/2023-01-18 02:25:30/2023-01-18 03:45:50/2023-01-18 05:10:10/2023-01-18 06:30:35/2023-01-18 07:55:55/2023-01-18 09:15:15/2023-01-18 10:40:40/2023-01-18 12:00:00/2023-01-18 13:20:25/2023-01-18 14:45:45/2023-01-18 16:05:05/2023-01-18 17:30:30/2023-01-18 18:50:50/2023-01-18 20:15:15/2023-01-18 21:35:35,Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10/Grp_23/Grp_10,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
24,Act_06/Act_14/Act_10/Act_02/Act_08/Act_16/Act_12/Act_04/Act_01/Act_13/Act_05/Act_09/Act_03/Act_15/Act_11/Act_07,2023-01-18 23:00:00/2023-01-19 00:20:25/2023-01-19 01:45:45/2023-01-19 03:05:05/2023-01-19 04:25:30/2023-01-19 05:50:50/2023-01-19 07:10:10/2023-01-19 08:35:35/2023-01-19 09:55:55/2023-01-19 11:20:15/2023-01-19 12:40:40/2023-01-19 14:05:00/2023-01-19 15:25:20/2023-01-19 16:45:45/2023-01-19 18:10:05/2023-01-19 19:30:30,Grp_05/Grp_18/Grp_05/Grp_18/Grp_05/Grp_18/Grp_05/Grp_18/Grp_05/Grp_18/Grp_05/Grp_18/Grp_05/Grp_18/Grp_05/Grp_18,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
25,Act_15/Act_03/Act_11/Act_07/Act_02/Act_14/Act_06/Act_10/Act_01/Act_09/Act_13/Act_05,2023-01-19 21:00:00/2023-01-19 22:15:20/2023-01-19 23:35:45/2023-01-20 01:00:05/2023-01-20 02:20:25/2023-01-20 03:45:50/2023-01-20 05:05:10/2023-01-20 06:25:30/2023-01-20 07:50:55/2023-01-20 09:10:15/2023-01-20 10:35:40/2023-01-20 11:55:00,Grp_26/Grp_12/Grp_26/Grp_12/Grp_26/Grp_12/Grp_26/Grp_12/Grp_26/Grp_12/Grp_26/Grp_12,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
26,Act_12/Act_04/Act_08/Act_16/Act_02/Act_10/Act_06/Act_14/Act_01/Act_13/Act_05/Act_09/Act_03/Act_15/Act_11/Act_07,2023-01-20 13:00:00/2023-01-20 14:25:30/2023-01-20 15:45:50/2023-01-20 17:10:10/2023-01-20 18:30:35/2023-01-20 19:55:55/2023-01-20 21:15:15/2023-01-20 22:40:40/2023-01-21 00:00:00/2023-01-21 01:20:25/2023-01-21 02:45:45/2023-01-21 04:05:05/2023-01-21 05:30:30/2023-01-21 06:50:50/2023-01-21 08:15:15/2023-01-21 09:35:35,Grp_22/Grp_04/Grp_22/Grp_04/Grp_22/Grp_04/Grp_22/Grp_04/Grp_22/Grp_04/Grp_22/Grp_04/Grp_22/Grp_04/Grp_22/Grp_04,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
27,Act_07/Act_11/Act_15/Act_03/Act_10/Act_02/Act_14/Act_06/Act_16/Act_08/Act_04/Act_12,2023-01-21 11:00:00/2023-01-21 12:20:25/2023-01-21 13:45:45/2023-01-21 15:05:05/2023-01-21 16:25:30/2023-01-21 17:50:50/2023-01-21 19:10:10/2023-01-21 20:35:35/2023-01-21 21:55:55/2023-01-21 23:20:15/2023-01-22 00:40:40/2023-01-22 02:05:00,Grp_14/Grp_09/Grp_14/Grp_09/Grp_14/Grp_09/Grp_14/Grp_09/Grp_14/Grp_09/Grp_14/Grp_09,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
28,Act_05/Act_13/Act_01/Act_09/Act_02/Act_10/Act_06/Act_14/Act_03/Act_15/Act_11/Act_07,2023-01-22 03:30:00/2023-01-22 04:50:20/2023-01-22 06:10:40/2023-01-22 07:35:00/2023-01-22 08:55:25/2023-01-22 10:20:45/2023-01-22 11:45:10/2023-01-22 13:05:30/2023-01-22 14:25:55/2023-01-22 15:50:15/2023-01-22 17:10:35/2023-01-22 18:30:50,Grp_19/Grp_07/Grp_19/Grp_07/Grp_19/Grp_07/Grp_19/Grp_07/Grp_19/Grp_07/Grp_19/Grp_07,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
29,Act_16/Act_08/Act_12/Act_04/Act_14/Act_06/Act_10/Act_02/Act_13/Act_05/Act_09/Act_01/Act_15/Act_11/Act_07/Act_03,2023-01-22 19:45:00/2023-01-22 21:05:25/2023-01-22 22:30:45/2023-01-22 23:50:05/2023-01-23 01:10:30/2023-01-23 02:35:50/2023-01-23 03:55:10/2023-01-23 05:20:35/2023-01-23 06:40:55/2023-01-23 08:05:15/2023-01-23 09:25:40/2023-01-23 10:50:00/2023-01-23 12:10:20/2023-01-23 13:30:45/2023-01-23 14:55:05/2023-01-23 16:15:30,Grp_03/Grp_17/Grp_03/Grp_17/Grp_03/Grp_17/Grp_03/Grp_17/Grp_03/Grp_17/Grp_03/Grp_17/Grp_03/Grp_17/Grp_03/Grp_17,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
30,Act_02/Act_06/Act_14/Act_10/Act_01/Act_13/Act_05/Act_09,2023-01-23 17:45:00/2023-01-23 19:00:30/2023-01-23 20:20:50/2023-01-23 21:45:10/2023-01-23 23:05:35/2023-01-24 00:25:55/2023-01-24 01:50:15/2023-01-24 03:10:40,Grp_25/Grp_11/Grp_25/Grp_11/Grp_25/Grp_11/Grp_25/Grp_11,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
31,Act_15/Act_07/Act_03/Act_11/Act_08/Act_16/Act_12/Act_04/Act_10/Act_02/Act_06/Act_14,2023-01-24 04:30:00/2023-01-24 05:45:20/2023-01-24 07:05:45/2023-01-24 08:30:05/2023-01-24 09:50:25/2023-01-24 11:15:50/2023-01-24 12:35:10/2023-01-24 13:55:30/2023-01-24 15:20:55/2023-01-24 16:40:15/2023-01-24 18:05:40/2023-01-24 19:25:00,Grp_21/Grp_08/Grp_21/Grp_08/Grp_21/Grp_08/Grp_21/Grp_08/Grp_21/Grp_08/Grp_21/Grp_08,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
32,Act_09/Act_01/Act_13/Act_05/Act_14/Act_06/Act_10/Act_02/Act_16/Act_08/Act_04/Act_12/Act_03/Act_15/Act_11/Act_07,2023-01-24 20:45:00/2023-01-24 22:05:25/2023-01-24 23:30:45/2023-01-25 00:50:05/2023-01-25 02:10:30/2023-01-25 03:35:50/2023-01-25 04:55:10/2023-01-25 06:20:35/2023-01-25 07:40:55/2023-01-25 09:05:15/2023-01-25 10:25:40/2023-01-25 11:50:00/2023-01-25 13:10:20/2023-01-25 14:30:45/2023-01-25 15:55:05/2023-01-25 17:15:30,Grp_05/Grp_23/Grp_05/Grp_23/Grp_05/Grp_23/Grp_05/Grp_23/Grp_05/Grp_23/Grp_05/Grp_23/Grp_05/Grp_23/Grp_05/Grp_23,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
33,Act_10/Act_02/Act_14/Act_06/Act_01/Act_09/Act_05/Act_13,2023-01-25 18:45:00/2023-01-25 20:00:30/2023-01-25 21:20:50/2023-01-25 22:45:10/2023-01-26 00:05:35/2023-01-26 01:25:55/2023-01-26 02:50:15/2023-01-26 04:10:40,Grp_15/Grp_02/Grp_15/Grp_02/Grp_15/Grp_02/Grp_15/Grp_02,COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE/COMPLETE
